TIteration;TBlock;TMessGen;TMessSend;TDisplay;TOA;Essai;TxPower;SF;Bandwith;CodingRate;Taille
14302675;14302756;14305908;14589055;14673025;280;0;14;9;125;4_6;34
14739760;14739842;14742989;15026052;15110012;280;0;14;9;125;4_6;35
15176641;15176722;15179860;15489055;15573035;305;0;14;9;125;4_6;36
15639740;15639824;15642972;15952057;16036001;305;0;14;9;125;4_6;37
16102700;16102784;16105931;16415055;16499035;305;0;14;9;125;4_6;38
16569322;16569400;16572651;16880059;16963981;305;0;14;9;125;4_6;39
17030629;17030709;17033847;17367059;17451067;329;0;14;9;125;4_6;40
17517762;17517846;17520998;17854057;17937973;329;0;14;9;125;4_6;41
18004610;18004690;18007831;18341055;18425038;329;0;14;9;125;4_6;42
18491726;18491810;18494968;18828057;18912016;329;0;14;9;125;4_6;43
18978628;18978733;18981880;19315050;19399010;329;0;14;9;125;4_6;44
19465678;19465759;19468925;19826057;19910016;354;0;14;9;125;4_6;45
19976661;19976741;19979906;20337059;20421046;354;0;14;9;125;4_6;46
20491370;20491448;20494659;20850059;20933992;354;0;14;9;125;4_6;47
21000630;21000710;21003854;21361055;21445053;354;0;14;9;125;4_6;48
21511772;21511860;21515019;21898057;21982012;378;0;14;9;125;4_6;49
22048632;22048712;22051862;22435055;22519046;378;0;14;9;125;4_6;50
22585754;22585836;22589002;22972057;23055992;378;0;14;9;125;4_6;51
23122679;23122760;23125920;23509055;23593033;378;0;14;9;125;4_6;52
23659722;23659805;23662968;24046052;24129996;378;0;14;9;125;4_6;53
24196630;24196710;24199862;24607055;24691092;403;0;14;9;125;4_6;54
24761370;24761448;24764665;25170059;25253975;403;0;14;9;125;4_6;55
25320618;25320699;25323851;25731055;25815067;403;0;14;9;125;4_6;56
25881785;25881878;25885037;26292061;26375990;403;0;14;9;125;4_6;57
26442653;26442733;26445890;26877055;26961033;428;0;14;9;125;4_6;58
27027720;27027805;27030973;27462057;27546016;428;0;14;9;125;4_6;59
27612653;27612737;27615894;28047055;28131069;428;0;14;9;125;4_6;60
28197758;28197840;28201004;28632057;28715973;428;0;14;9;125;4_6;61
28786121;28786199;28789430;29219052;29303025;428;0;14;9;125;4_6;62
29369726;29369810;29372981;29830057;29913985;452;0;14;9;125;4_6;63
29980630;29980710;29983873;30441055;30525035;452;0;14;9;125;4_6;64
30591694;30591775;30594948;31052057;31136054;452;0;14;9;125;4_6;65
31202705;31202786;31205950;31663055;31747027;452;0;14;9;125;4_6;66
31813723;31813805;31816973;32298057;32382003;477;0;14;9;125;4_6;67
32448655;32448735;32451902;32933059;33017090;477;0;14;9;125;4_6;68
33083789;33083880;33087041;33568057;33651970;477;0;14;9;125;4_6;69
33722142;33722221;33725435;34205057;34289077;477;0;14;9;125;4_6;70
34355770;34355857;34359033;34840052;34923999;477;0;14;9;125;4_6;71
34990655;34990736;34993904;35499055;35583052;501;0;14;9;125;4_6;72
35649741;35649826;35653000;36158057;36241998;501;0;14;9;125;4_6;73
36308675;36308755;36311927;36817055;36901055;501;0;14;9;125;4_6;74
36967738;36967822;36970989;37476057;37559975;501;0;14;9;125;4_6;75
37626600;37626684;37629860;38159055;38243060;526;0;14;9;125;4_6;76
38313367;38313445;38316671;38844059;38927970;526;0;14;9;125;4_6;77
38994604;38994684;38997847;39527055;39611060;526;0;14;9;125;4_6;78
39677793;39677885;39681057;40210057;40294012;526;0;14;9;125;4_6;79
40360650;40360730;40363906;40893050;40977035;526;0;14;9;125;4_6;80
41043738;41043822;41046998;41602057;41685996;550;0;14;9;125;4_6;81
41752614;41752699;41755873;42311055;42395085;550;0;14;9;125;4_6;82
42461785;42461878;42465048;43020057;43104012;550;0;14;9;125;4_6;83
43170618;43170701;43173875;43729055;43813059;550;0;14;9;125;4_6;84
43883428;43883507;43886751;44464059;44547978;575;0;14;9;125;4_6;85
44614618;44614699;44617873;45197055;45281033;575;0;14;9;125;4_6;86
45347695;45347776;45350960;45930057;46013981;575;0;14;9;125;4_6;87
46080706;46080787;46083962;46663059;46747055;575;0;14;9;125;4_6;88
46813740;46813824;46817006;47396056;47480023;575;0;14;9;125;4_6;89
47546668;47546749;47549931;48153055;48237069;600;0;14;9;125;4_6;90
48303769;48303853;48307041;48910057;48993988;600;0;14;9;125;4_6;91
49060643;49060723;49063898;49667055;49751055;600;0;14;9;125;4_6;92
49821347;49821430;49824660;50426058;50510038;600;0;14;9;125;4_6;93
50576686;50576766;50579950;51209054;51293047;624;0;14;9;125;4_6;94
51359735;51359819;51363009;51992056;52076045;624;0;14;9;125;4_6;95
52142681;52142761;52145946;52775058;52859053;624;0;14;9;125;4_6;96
52925752;52925835;52929021;53558056;53641984;624;0;14;9;125;4_6;97
53708601;53708685;53711857;54341049;54425038;624;0;14;9;125;4_6;98
54491754;54491837;54495023;55148056;55231969;649;0;14;9;125;4_6;99
55302217;55302296;55305530;55957056;56041089;649;0;14;9;125;4_6;100
56107874;56107954;56111134;56764056;56847998;649;0;14;9;125;4_6;101
56914665;56914745;56917932;57571054;57655069;649;0;14;9;125;4_6;102
57721761;57721845;57725036;58402056;58485998;673;0;14;9;125;4_6;103
58552613;58552698;58555876;59233054;59317111;673;0;14;9;125;4_6;104
59383832;59383922;59387104;60064056;60148022;673;0;14;9;125;4_6;105
60214680;60214761;60217950;60895054;60979076;673;0;14;9;125;4_6;106
61045777;61045861;61049053;61726055;61810015;673;0;14;9;125;4_6;107
61880270;61880348;61883586;62583056;62667072;698;0;14;9;125;4_6;108
62733729;62733813;62736998;63438056;63522013;698;0;14;9;125;4_6;109
63588678;63588758;63591952;64293054;64377064;698;0;14;9;125;4_6;110
64443747;64443831;64447032;65148056;65232020;698;0;14;9;125;4_6;111
65298676;65298757;65301952;66029054;66113125;722;0;14;9;125;4_6;112
66179824;66179912;66183100;66910056;66994020;722;0;14;9;125;4_6;113
67060645;67060726;67063918;67791054;67875084;722;0;14;9;125;4_6;114
67945415;67945497;67948743;68674058;68758035;722;0;14;9;125;4_6;115
3578933;3579011;3579201;3579285;3663373;0;0;14;0;125;4_7;0
3729976;3730056;3730320;3845057;3928931;112;0;14;9;125;4_7;1
3995479;3995560;3998665;4114051;4197929;112;0;14;9;125;4_7;2
4264545;4264625;4267740;4383065;4466877;112;0;14;9;125;4_7;3
4533425;4533505;4536616;4682055;4763503;141;0;14;9;125;4_7;4
4827702;4827782;4830916;4976057;5059884;141;0;14;9;125;4_7;5
5126518;5126598;5129711;5275055;5358960;141;0;14;9;125;4_7;6
5429241;5429320;5432500;5576059;5659898;141;0;14;9;125;4_7;7
5726455;5726535;5729650;5875050;5958942;141;0;14;9;125;4_7;8
6025540;6025620;6028734;6202057;6285880;169;0;14;9;125;4_7;9
6352458;6352538;6355650;6529055;6613046;169;0;14;9;125;4_7;10
6679757;6679838;6682978;6856057;6939962;169;0;14;9;125;4_7;11
7006648;7006729;7009845;7183055;7267033;169;0;14;9;125;4_7;12
7333694;7333775;7336904;7538057;7621967;198;0;14;9;125;4_7;13
7688605;7688694;7691811;7893055;7977001;198;0;14;9;125;4_7;14
8043698;8043783;8046918;8248057;8331994;198;0;14;9;125;4_7;15
8402336;8402414;8405602;8607057;8691077;198;0;14;9;125;4_7;16
8757762;8757846;8760987;8962051;9045994;198;0;14;9;125;4_7;17
9112692;9112772;9115916;9347055;9431023;227;0;14;9;125;4_7;18
9497691;9497772;9500918;9732057;9815954;227;0;14;9;125;4_7;19
9882583;9882667;9885793;10117055;10201057;227;0;14;9;125;4_7;20
10267711;10267791;10270931;10502057;10585973;227;0;14;9;125;4_7;21
10652624;10652708;10655840;10915055;10999048;255;0;14;9;125;4_7;22
11065771;11065853;11069073;11328057;11412029;255;0;14;9;125;4_7;23
11482420;11482498;11485693;11743057;11827033;255;0;14;9;125;4_7;24
11893737;11893820;11896962;12156057;12239992;255;0;14;9;125;4_7;25
12306631;12306716;12309854;12569050;12653077;255;0;14;9;125;4_7;26
12719811;12719902;12723033;13012057;13096016;284;0;14;9;125;4_7;27
13162630;13162711;13165845;13455055;13539061;284;0;14;9;125;4_7;28
13605802;13605893;13609031;13898057;13981990;284;0;14;9;125;4_7;29
14048641;14048722;14051852;14341055;14425036;284;0;14;9;125;4_7;30
14495399;14495477;14498674;14814060;14897999;313;0;14;9;125;4_7;31
14964632;14964713;14967852;15285055;15369030;313;0;14;9;125;4_7;32
15435707;15435788;15438940;15756057;15839981;313;0;14;9;125;4_7;33
15906667;15906747;15909902;16227055;16311067;313;0;14;9;125;4_7;34
16377770;16377853;16381019;16698052;16781990;313;0;14;9;125;4_7;35
16848637;16848718;16851856;17197055;17281033;341;0;14;9;125;4_7;36
17347749;17347836;17350983;17696057;17780001;341;0;14;9;125;4_7;37
17846660;17846740;17849890;18195055;18279040;341;0;14;9;125;4_7;38
18349419;18349497;18352707;18696059;18779999;341;0;14;9;125;4_7;39
18846662;18846742;18849894;19225059;19309061;370;0;14;9;125;4_7;40
19375759;19375840;19378998;19754057;19837978;370;0;14;9;125;4_7;41
19904621;19904702;19907842;20283055;20367035;370;0;14;9;125;4_7;42
20433741;20433826;20436978;20812057;20896018;370;0;14;9;125;4_7;43
20962626;20962706;20965845;21341050;21425036;370;0;14;9;125;4_7;44
21491765;21491848;21495008;21898057;21982008;399;0;14;9;125;4_7;45
22048671;22048751;22051906;22455059;22539055;399;0;14;9;125;4_7;46
22609457;22609535;22612745;23014060;23098018;399;0;14;9;125;4_7;47
23164655;23164736;23167906;23571055;23655039;399;0;14;9;125;4_7;48
23721776;23721875;23725021;24156057;24239994;428;0;14;9;125;4_7;49
24306630;24306711;24309856;24741055;24825071;428;0;14;9;125;4_7;50
24891787;24891881;24895035;25326057;25410012;428;0;14;9;125;4_7;51
25476654;25476735;25479902;25911055;25995046;428;0;14;9;125;4_7;52
26061740;26061824;26064976;26496052;26579964;428;0;14;9;125;4_7;53
26650315;26650393;26653606;27113057;27197069;456;0;14;9;125;4_7;54
27263744;27263828;27266987;27728057;27811985;456;0;14;9;125;4_7;55
27878641;27878749;27881922;28343055;28427069;456;0;14;9;125;4_7;56
28493804;28493895;28497052;28958057;29041985;456;0;14;9;125;4_7;57
29108659;29108739;29111898;29601055;29685055;485;0;14;9;125;4_7;58
29751754;29751836;29754994;30244057;30327981;485;0;14;9;125;4_7;59
30394664;30394749;30397912;30887055;30971073;485;0;14;9;125;4_7;60
31037754;31037836;31041000;31530057;31613994;485;0;14;9;125;4_7;61
31684217;31684295;31687512;32175052;32259035;485;0;14;9;125;4_7;62
32325769;32325853;32329017;32846057;32930012;514;0;14;9;125;4_7;63
32996681;32996761;32999931;33517055;33601048;514;0;14;9;125;4_7;64
33667755;33667838;33671006;34188057;34271988;514;0;14;9;125;4_7;65
34338648;34338728;34341904;34859055;34943016;514;0;14;9;125;4_7;66
35009721;35009805;35012972;35560057;35644008;542;0;14;9;125;4_7;67
35710668;35710748;35713916;36261059;36345055;542;0;14;9;125;4_7;68
36411759;36411840;36415008;36962057;37045999;542;0;14;9;125;4_7;69
37116312;37116390;37119615;37665057;37749059;542;0;14;9;125;4_7;70
37815762;37815850;37819021;38366052;38450025;542;0;14;9;125;4_7;71
38516681;38516761;38519931;39095055;39179073;571;0;14;9;125;4_7;72
39245774;39245857;39249035;39824057;39907994;571;0;14;9;125;4_7;73
39974656;39974737;39977906;40553059;40637067;571;0;14;9;125;4_7;74
40703767;40703851;40707025;41282057;41365985;571;0;14;9;125;4_7;75
41432616;41432699;41435858;42039055;42123109;600;0;14;9;125;4_7;76
42193550;42193629;42196858;42798059;42881988;600;0;14;9;125;4_7;77
42948609;42948689;42951854;43555055;43639036;600;0;14;9;125;4_7;78
43705761;43705846;43709011;44312065;44396023;600;0;14;9;125;4_7;79
44462687;44462768;44465952;45069056;45153038;600;0;14;9;125;4_7;80
45219731;45219816;45222989;45856057;45939988;628;0;14;9;125;4_7;81
46006613;46006697;46009882;46643055;46727089;628;0;14;9;125;4_7;82
46793787;46793881;46797052;47430057;47513978;628;0;14;9;125;4_7;83
47580664;47580745;47583929;48217055;48301040;628;0;14;9;125;4_7;84
48371471;48371550;48374781;49034063;49118012;657;0;14;9;125;4_7;85
49184635;49184716;49187888;49849055;49933038;657;0;14;9;125;4_7;86
49999686;49999767;50002955;50664056;50748011;657;0;14;9;125;4_7;87
50814680;50814760;50817943;51481058;51565034;657;0;14;9;125;4_7;88
51631746;51631829;51635012;52296055;52380007;657;0;14;9;125;4_7;89
52446673;52446754;52449936;53139054;53223095;686;0;14;9;125;4_7;90
53289777;53289872;53293044;53982056;54065984;686;0;14;9;125;4_7;91
54132656;54132737;54135916;54825054;54909034;686;0;14;9;125;4_7;92
54979384;54979467;54982710;55670058;55754022;686;0;14;9;125;4_7;93
55820690;55820770;55823952;56543054;56627064;714;0;14;9;125;4_7;94
56693784;56693877;56697053;57416056;57500011;714;0;14;9;125;4_7;95
57566667;57566748;57569956;58289058;58373053;714;0;14;9;125;4_7;96
58439750;58439833;58443020;59162056;59245982;714;0;14;9;125;4_7;97
59312605;59312690;59315874;60035049;60119095;714;0;14;9;125;4_7;98
60185819;60185908;60189089;60936056;61019974;743;0;14;9;125;4_7;99
61090375;61090453;61093682;61839056;61923089;743;0;14;9;125;4_7;100
61989819;61989908;61993093;62740056;62824026;743;0;14;9;125;4_7;101
62890659;62890739;62893930;63641054;63725067;743;0;14;9;125;4_7;102
63791757;63791839;63795030;64570056;64654011;772;0;14;9;125;4_7;103
64720655;64720739;64723930;65499054;65583111;772;0;14;9;125;4_7;104
65649806;65649896;65653079;66428056;66512007;772;0;14;9;125;4_7;105
66578679;66578766;66581967;67357054;67441088;772;0;14;9;125;4_7;106
67507812;67507902;67511089;68286051;68369998;772;0;14;9;125;4_7;107
68440354;68440432;68443669;69247056;69331061;800;0;14;9;125;4_7;108
69397736;69397819;69401009;70206056;70290028;800;0;14;9;125;4_7;109
70356639;70356719;70359909;71165054;71249053;800;0;14;9;125;4_7;110
71315756;71315839;71319030;72124056;72208015;800;0;14;9;125;4_7;111
72274700;72274781;72277978;73111054;73195117;829;0;14;9;125;4_7;112
73261817;73261906;73265100;74098056;74182004;829;0;14;9;125;4_7;113
74248642;74248723;74251919;75085054;75169061;829;0;14;9;125;4_7;114
75239459;75239541;75242808;76074058;76158024;829;0;14;9;125;4_7;115
7919911;7919989;7920181;7920269;8004373;0;0;14;0;125;4_8;0
8070990;8071070;8071334;8192051;8275926;116;0;14;9;125;4_8;1
8342478;8342558;8345666;8467047;8550931;116;0;14;9;125;4_8;2
8617543;8617623;8620739;8742050;8825896;116;0;14;9;125;4_8;3
8892449;8892530;8895638;9049051;9130527;149;0;14;9;125;4_8;4
9194735;9194818;9197950;9351054;9434894;149;0;14;9;125;4_8;5
9501498;9501579;9504697;9658051;9741964;149;0;14;9;125;4_8;6
9812360;9812438;9815617;9967056;10050906;149;0;14;9;125;4_8;7
10117485;10117565;10120676;10274046;10357964;149;0;14;9;125;4_8;8
10424603;10424683;10427811;10613053;10696918;182;0;14;9;125;4_8;9
10763504;10763584;10766695;10952051;11036063;182;0;14;9;125;4_8;10
11102874;11102954;11106082;11291053;11374973;182;0;14;9;125;4_8;11
11441668;11441748;11444876;11630051;11714047;182;0;14;9;125;4_8;12
11780738;11780820;11783948;12003053;12087008;215;0;14;9;125;4_8;13
12153630;12153710;12156829;12376051;12460044;215;0;14;9;125;4_8;14
12530474;12530557;12533741;12751055;12834974;215;0;14;9;125;4_8;15
12901645;12901725;12904858;13124051;13208073;215;0;14;9;125;4_8;16
13274787;13274876;13278009;13497052;13581026;215;0;14;9;125;4_8;17
13647666;13647746;13650882;13902051;13986038;247;0;14;9;125;4_8;18
14052732;14052816;14055956;14307053;14390974;247;0;14;9;125;4_8;19
14457635;14457715;14460844;14712051;14796077;247;0;14;9;125;4_8;20
14862763;14862848;14865981;15117053;15200977;247;0;14;9;125;4_8;21
15267598;15267679;15270813;15554051;15638077;280;0;14;9;125;4_8;22
15708503;15708581;15711787;15993055;16077040;280;0;14;9;125;4_8;23
16143691;16143772;16146911;16430051;16514045;280;0;14;9;125;4_8;24
16580759;NaN;16583994;16867054;16950999;280;0;14;9;125;4_8;25
17017670;17017755;17020894;17304046;17388075;280;0;14;9;125;4_8;26
17454753;17454837;17457983;17775053;17858954;313;0;14;9;125;4_8;27
17925665;17925745;17928888;18246051;18330053;313;0;14;9;125;4_8;28
18396776;18396874;18400013;18717053;18800979;313;0;14;9;125;4_8;29
18871286;18871365;18874554;19192053;19276026;313;0;14;9;125;4_8;30
19342720;19342804;19345948;19695053;19778981;346;0;14;9;125;4_8;31
19845617;19845698;19848840;20198051;20282017;346;0;14;9;125;4_8;32
20348728;20348812;20351964;20701053;20784986;346;0;14;9;125;4_8;33
20851620;20851700;20854840;21204056;21288040;346;0;14;9;125;4_8;34
21354734;21354816;21357963;21707048;21790972;346;0;14;9;125;4_8;35
21857629;21857709;21860849;22244051;22328049;378;0;14;9;125;4_8;36
22394742;22394830;22397981;22781053;22864999;378;0;14;9;125;4_8;37
22935337;22935416;22938618;23322053;23406036;378;0;14;9;125;4_8;38
23472714;23472798;23475954;23859053;23942995;378;0;14;9;125;4_8;39
24009666;24009746;24012894;24428051;24512045;411;0;14;9;125;4_8;40
24578755;24578837;24581994;24997053;25080997;411;0;14;9;125;4_8;41
25147606;25147687;25150829;25566051;25650065;411;0;14;9;125;4_8;42
25716758;25716842;25719996;26135053;26218974;411;0;14;9;125;4_8;43
26285631;26285711;26288851;26704046;26788069;411;0;14;9;125;4_8;44
26854772;26854856;26858017;27305053;27389014;444;0;14;9;125;4_8;45
27459339;27459417;27462625;27908053;27992047;444;0;14;9;125;4_8;46
28058728;28058812;28061963;28509053;28592990;444;0;14;9;125;4_8;47
28659607;28659692;28662838;29110051;29194086;444;0;14;9;125;4_8;48
29260828;29260917;29264068;29745053;29828979;477;0;14;9;125;4_8;49
29895638;29895718;29898874;30380051;30464049;477;0;14;9;125;4_8;50
30530745;30530830;30533988;31015058;31099010;477;0;14;9;125;4_8;51
31165668;31165749;31168902;31650051;31734034;477;0;14;9;125;4_8;52
31804415;31804494;31807702;32287050;32370995;477;0;14;9;125;4_8;53
32437607;32437688;32440834;32954051;33038071;509;0;14;9;125;4_8;54
33104787;33104876;33108029;33621053;33705008;509;0;14;9;125;4_8;55
33771663;33771743;33774904;34288051;34372015;509;0;14;9;125;4_8;56
34438762;34438845;34442011;34955053;35038974;509;0;14;9;125;4_8;57
35105644;35105725;35108878;35656051;35740040;542;0;14;9;125;4_8;58
35806741;35806825;35809994;36357053;36440981;542;0;14;9;125;4_8;59
36507662;36507746;36510900;37058051;37142049;542;0;14;9;125;4_8;60
37212309;37212388;37215612;37761056;37844981;542;0;14;9;125;4_8;61
37911643;37911723;37914882;38462050;38546071;542;0;14;9;125;4_8;62
38612774;38612857;38616027;39195053;39278988;575;0;14;9;125;4_8;63
39345632;39345712;39348876;39928051;40012051;575;0;14;9;125;4_8;64
40078839;40078930;40082091;40661053;40744995;575;0;14;9;125;4_8;65
40811634;40811714;40814874;41394051;41478038;575;0;14;9;125;4_8;66
41544745;41544828;41547998;42159053;42243015;608;0;14;9;125;4_8;67
42309698;42309782;42312950;42924051;43008042;608;0;14;9;125;4_8;68
43078363;43078442;43081670;43691056;43774977;608;0;14;9;125;4_8;69
43841608;43841688;43844869;44456051;44540030;608;0;14;9;125;4_8;70
44606766;44606855;44610027;45221048;45304988;608;0;14;9;125;4_8;71
45371605;45371686;45374842;46020051;46104086;640;0;14;9;125;4_8;72
46170828;46170917;46174082;46819053;46903017;640;0;14;9;125;4_8;73
46969666;46969746;46972918;47618051;47702045;640;0;14;9;125;4_8;74
47768738;47768820;47771990;48417053;48500964;640;0;14;9;125;4_8;75
48571316;48571394;48574620;49250053;49334055;673;0;14;9;125;4_8;76
49400743;49400826;49403990;50081053;50164979;673;0;14;9;125;4_8;77
